Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-05-26,21.087,21.3209,20.6072,20.6072,1859813.1661648
2006-05-29,20.7904,21.2013,20.4304,20.4938,774226.21402013
2006-05-30,20.3107,20.6072,20.1973,20.3107,633755.41929932
2006-05-31,20.0767,20.8476,19.8999,20.6708,2218674.8802666
2006-06-01,20.9047,21.4407,20.7904,21.3836,1927729.197161
2006-06-02,21.5604,22.3957,21.4407,22.2107,1718786.6497195
2006-06-05,22.0347,22.4519,21.8588,22.2742,1078639.3279656
2006-06-06,21.8007,22.0973,21.3836,21.3836,818245.10823933
2006-06-07,21.4979,21.8007,21.1432,21.3836,2032989.9485698
2006-06-08,20.9047,21.3836,20.6708,21.087,3138087.8053087
2006-06-09,21.1432,21.3836,20.7278,20.9673,2872803.4549311
2006-06-12,20.7278,20.7278,20.0767,20.6072,3191853.8821565
2006-06-13,19.5398,20.1973,18.9457,19.8999,3594082.8405981
2006-06-14,19.4826,20.0767,19.1861,19.6032,2818426.5252353
2006-06-16,19.8999,20.4938,18.7698,18.7698,3210126.5417176
2006-06-19,19.6032,19.781,19.3629,19.781,2477067.8402111
2006-06-20,19.3629,20.0767,19.3629,19.6595,2631084.3519672
2006-06-21,19.8364,20.3732,19.7166,20.3107,2463820.933865
2006-06-22,20.6708,20.8476,20.0767,20.0767,2075706.6456528
2006-06-23,20.1347,20.2545,19.7166,20.2545,734915.51774481
2006-06-26,19.957,20.4304,19.957,20.3107,642508.03646058
2006-06-27,20.3107,22.2107,20.1973,21.9785,5297892.5693171
2006-06-28,20.4938,21.9785,20.4938,21.8588,2884749.2667634
2006-06-29,21.915,22.1545,21.5604,21.6176,1302922.6618225
2006-06-30,22.1545,22.4519,21.6176,21.9785,3003422.3178887
2006-07-03,21.7373,22.0973,21.4979,21.9785,1443021.8727712
2006-07-04,21.7373,22.0347,21.7373,22.0347,1963138.81514
2006-07-05,21.9785,22.2742,21.7373,22.0973,1584577.6480018
2006-07-06,22.3376,22.9435,22.0973,22.8809,1736913.7631147
2006-07-07,22.704,23.1911,22.578,23.0632,1481540.8861135
2006-07-10,22.6415,23.494,22.6415,23.3671,2666780.6517882
2006-07-11,23.1911,23.3671,23.007,23.007,1769076.1579215
2006-07-12,23.1911,23.5502,22.704,22.9435,1185476.8295055
2006-07-13,22.704,23.0632,22.1545,22.3376,736147.14704302
2006-07-14,21.9712,22.5217,21.915,22.1545,788060.81814238
2006-07-17,22.1545,22.3376,21.7889,21.7889,1001581.4540765
2006-07-18,21.915,22.4573,21.8516,22.0973,797144.22204443
2006-07-19,22.1545,22.4573,22.0973,22.2742,729810.37571198
2006-07-20,22.7612,23.8541,22.7612,23.6691,2267894.8446734
2006-07-21,23.494,23.8541,23.3671,23.4305,1089117.5492914
2006-07-24,23.1267,23.7335,23.1267,23.6691,718502.98228935
2006-07-25,23.5502,24.1007,23.4305,23.6691,1253333.3188884
2006-07-26,23.6691,23.8541,23.4305,23.7969,1135627.2676687
2006-07-27,23.9738,24.3402,23.9166,24.283,2241998.6533596
2006-07-28,24.1007,24.6431,24.0363,24.6431,1359041.7350198
2006-07-31,24.6431,25.0095,24.4027,24.7637,1224501.9465613
2006-08-01,24.7637,24.8889,24.1578,24.283,1270755.8565258
2006-08-02,24.0363,24.1007,23.6137,24.0363,930542.79624718
2006-08-03,23.7335,23.8541,22.7612,23.0632,1909372.7382922
2006-08-04,23.007,23.5502,22.7612,23.494,1981752.1850442
2006-08-07,23.4305,23.4305,22.704,23.3099,978030.54075479
2006-08-08,23.0632,23.3099,22.8809,23.3099,945947.53476571
2006-08-09,23.4305,23.8541,23.1267,23.7969,1858293.7524021
2006-08-10,23.7969,23.7969,23.0632,23.1911,1078591.9151995
2006-08-11,23.3671,23.3671,22.3993,22.4573,3815633.8759761
2006-08-14,22.578,22.9435,22.578,22.8237,1015738.0239598
2006-08-16,23.1911,23.494,23.1911,23.3671,1637611.5835299
2006-08-17,23.494,23.494,22.6415,22.8237,1065681.3087065
2006-08-18,22.7612,23.0632,22.578,22.7612,1062083.4515892
2006-08-21,22.578,22.8809,22.5217,22.578,966260.04589506
2006-08-22,22.8809,22.8809,22.6415,22.8237,744659.39250598
2006-08-23,22.704,22.8809,22.4573,22.8809,654472.59287491
2006-08-24,22.6415,22.7612,22.1545,22.2742,849730.49285006
2006-08-25,22.4573,22.5217,21.915,22.1545,1112447.9381192
2006-08-28,21.915,22.1545,21.8516,21.915,799200.61294967
2006-08-29,21.9712,22.8237,21.9712,22.704,883644.95476065
2006-08-30,22.7612,23.0632,22.5217,22.6415,2332297.9204825
2006-08-31,22.8809,23.007,22.3993,22.5217,1348190.8272994
2006-09-01,22.5335,22.7612,22.3376,22.3376,451939.58984734
2006-09-04,22.7612,23.3099,22.4637,23.1085,1980007.8362977
2006-09-05,22.9435,23.3044,22.8237,23.1911,1190798.0855424
2006-09-06,23.3099,23.3099,22.704,23.0632,892170.43169324
2006-09-07,22.5217,23.0586,22.4891,23.007,969911.93151337
2006-09-08,22.8809,23.0632,22.4573,23.0007,652245.29548693
2006-09-11,22.5217,23.0451,22.4066,22.8809,695177.00395141
2006-09-12,22.8809,23.1911,22.578,23.1911,1306150.0377901
2006-09-13,23.2537,24.1578,23.2537,23.8541,3787197.2424929
2006-09-14,23.7969,23.7969,23.1965,23.3671,1383625.8055952
2006-09-15,23.0632,23.6636,22.8555,23.6636,950469.38951229
2006-09-18,23.6691,23.7969,23.3099,23.6636,835718.36651026
2006-09-19,23.3671,23.6137,23.007,23.1911,667902.53455092
2006-09-20,22.9254,23.1911,22.8428,22.8809,4077226.6463265
2006-09-21,22.8311,23.241,22.578,22.578,1116052.4109713
2006-09-22,22.3376,22.5716,21.8643,22.3186,1547745.6470374
2006-09-25,22.5217,22.938,22.5217,22.938,389395.53552151
2006-09-26,22.938,23.0632,22.5217,22.8809,496777.73256123
2006-09-27,23.0586,23.0586,22.3186,22.7612,652023.6683706
2006-09-28,22.3376,22.7612,22.3376,22.7612,1231046.0109166
2006-09-29,22.7612,22.8237,22.0973,22.1608,1519997.0499752
2006-10-02,22.3993,22.3993,21.4924,21.9468,1126014.6049814
2006-10-03,21.9586,22.0538,21.6683,21.7064,706095.17164237
2006-10-04,21.7064,22.4066,21.6683,22.363,891106.40101037
2006-10-05,22.793,22.9942,22.7612,22.9879,981412.28386812
2006-10-06,22.7667,23.1267,22.7612,23.0632,588840.09301257
2006-10-09,22.793,23.0632,22.793,23.0632,640441.72195312
2006-10-10,23.1267,23.9792,23.0632,23.6636,3913594.1640157
2006-10-11,23.7969,23.8541,23.5502,23.815,2155807.7575572
2006-10-12,23.6691,24.0363,23.6691,24.0363,1969964.0482249
2006-10-13,24.1007,24.1624,23.7969,24.0871,2391265.067518
2006-10-16,23.7969,24.283,23.7969,24.1687,1653534.554609
2006-10-17,23.9166,23.9738,23.1331,23.1911,839982.20759902
2006-10-18,23.0632,24.1878,23.007,24.1007,1560752.1816852
2006-10-19,23.4305,24.264,23.4305,24.2331,1348908.634527
2006-10-20,24.1878,24.283,23.6691,23.9738,1415875.3075771
2006-10-23,23.6691,23.7969,23.3869,23.7969,651682.95802759
2006-10-24,23.582,23.6636,23.3099,23.3671,670944.66994371
2006-10-25,23.2219,23.6691,23.1911,23.6691,1249814.8505889
2006-10-26,23.7905,23.7905,23.4686,23.6192,938101.2732742
2006-10-27,23.4867,23.7651,22.7612,23.0704,1950248.0558515
2006-10-30,22.7612,23.095,22.578,23.0632,1662238.6563817
2006-10-31,23.3671,23.4867,22.8945,23.2156,4842578.9547137
2006-11-02,23.0632,23.474,23.007,23.1911,3978648.8897041
2006-11-03,23.0704,24.283,23.0704,24.283,4861013.6997779
2006-11-06,23.9792,24.4027,23.8541,24.1578,13101529.984027
2006-11-07,24.1578,25.6787,24.1578,25.4638,9405159.0621971
2006-11-08,24.8889,25.4321,24.8136,25.4321,4972700.5349377
2006-11-09,25.4321,26.3608,25.3759,25.3759,5240852.806358
2006-11-10,24.946,25.2816,24.946,25.0095,1464964.0599102
2006-11-13,24.6431,25.4893,24.6431,25.4893,1961914.9041991
2006-11-14,25.0657,25.6217,25.0657,25.4257,1800311.2472317
2006-11-15,25.2498,25.4638,24.3402,24.8571,3968005.275008
2006-11-16,24.8571,25.1926,24.5923,25.1926,2216562.2556154
2006-11-17,24.8825,25.0974,24.8262,25.0974,1199684.1200224
2006-11-20,24.8889,25.0657,24.4027,24.8889,3937909.1947086
2006-11-21,24.8889,25.0476,24.8262,25.0476,1098616.6418643
2006-11-22,25.0657,26.0697,25.0657,25.9237,6416778.7200345
2006-11-23,25.5264,26.0125,25.5264,25.9635,2207443.5677943
2006-11-24,25.7985,25.7985,25.5083,25.5962,1748726.1576282
2006-11-27,25.5645,26.0896,25.5645,26.0325,2646059.0677227
2006-11-28,25.4956,26.0325,25.3178,25.9191,2163491.9335458
2006-11-29,25.9191,26.1023,25.8302,26.1023,1386651.4016509
2006-11-30,25.9808,26.0634,25.7359,26.0071,2180626.6867186
2006-12-01,26.0262,26.2221,25.6787,25.6787,2320656.4324517
2006-12-04,25.7985,27.7366,25.7985,27.7366,4006797.7387227
2006-12-05,27.6115,29.0771,27.6115,28.7034,2807468.6631354
2006-12-06,28.8938,29.0771,27.801,27.9071,1512459.5227751
2006-12-07,27.927,28.7034,27.927,28.7034,1161522.3563601
2006-12-08,28.4068,29.4416,28.2871,29.4416,1436364.2383016
2006-12-11,29.1459,29.2276,28.7732,29.1523,1857319.0341393
2006-12-12,29.1333,29.1958,28.5274,28.5274,1849479.3883826
2006-12-13,28.2871,29.8588,28.2871,29.4416,3035502.0160104
2006-12-14,29.4416,29.5632,28.6463,29.1333,4500115.4419753
2006-12-15,28.8938,29.1269,27.6795,28.8422,3063980.5491474
2006-12-18,28.7034,28.8422,28.4205,28.8422,3077045.522786
2006-12-19,28.4703,28.95,27.927,27.927,1922110.2330575
2006-12-20,28.4775,28.6217,27.801,28.2808,2537552.1957643
2006-12-21,28.2237,28.6526,28.2237,28.5891,1028073.0615238
2006-12-22,28.2871,28.7732,28.103,28.5274,642223.55986351
2006-12-27,28.5202,29.4416,28.3062,29.4416,801406.96051073
2006-12-28,29.1596,29.3156,28.8304,29.1333,938738.58906145
2006-12-29,28.8875,28.9565,28.4775,28.5274,2265454.7411489
2007-01-02,28.2237,29.3156,28.1991,29.1333,1752681.2644256
2007-01-03,28.8304,29.2974,28.8304,29.2593,803199.8246458
2007-01-04,28.5891,29.1015,28.5392,28.8938,1046639.0186618
2007-01-05,28.5455,28.7097,27.927,27.927,1379782.0636672
2007-01-08,27.7003,27.9207,27.3466,27.8445,1112613.3314896
2007-01-09,27.9207,28.2871,27.4346,27.7883,2505668.7644422
2007-01-10,27.3203,27.5606,26.8596,27.0374,3458638.9017148
2007-01-11,27.1942,27.4282,26.7145,27.2759,6432058.862214
2007-01-12,27.3149,27.6178,27.3076,27.4083,4065278.6292492
2007-01-15,27.4654,27.6305,27.3775,27.6305,3247079.8311536
2007-01-16,27.6305,28.015,27.4473,27.9579,3623937.4465767
2007-01-17,27.927,28.103,27.801,28.103,4573824.6514252
2007-01-18,28.5274,29.5305,28.5274,29.3092,4010792.539929
2007-01-19,28.8422,30.0483,28.8422,29.6194,2306767.7998285
2007-01-22,29.7463,30.1372,28.8304,28.8304,2478895.9882652
2007-01-23,28.5329,29.3092,28.4068,29.1596,1434109.3753519
2007-01-24,29.1333,29.4679,29.1333,29.2593,955486.32174758
2007-01-25,29.1768,29.7645,28.4068,28.5392,2092911.9666637
2007-01-26,28.5274,28.8176,28.0785,28.5592,950770.4054464
2007-01-29,28.5592,29.0135,28.5592,28.8304,1325874.8511434
2007-01-30,28.8304,28.9746,28.4068,28.9746,956496.32392945
2007-01-31,28.8358,30.0483,28.8358,30.0483,3474601.5672028
2007-02-01,30.0483,30.0483,29.7527,29.8017,3537423.4823909
2007-02-02,29.4416,29.4988,28.8304,29.184,3797847.4729239
2007-02-05,29.1333,29.4988,29.1333,29.4117,1187128.5579645
2007-02-06,29.1387,29.4942,28.8304,29.0272,8417376.9283239
2007-02-07,28.9872,29.6194,28.9872,29.4416,3455548.2509334
2007-02-08,28.8621,29.2848,28.7732,28.8938,1557961.4442155
2007-02-09,28.8938,29.2848,28.8875,29.2593,1307677.1699101
2007-02-12,28.8358,29.1958,28.8358,28.9437,2623154.291168
2007-02-13,28.9628,29.1142,28.931,28.9565,1208590.0017069
2007-02-14,29.0135,29.3029,28.9818,29.3029,2348850.4889916
2007-02-15,29.3799,29.6139,29.1142,29.1333,1692373.3284675
2007-02-16,29.0135,29.0444,28.5011,28.5274,1958437.2329309
2007-02-19,28.5329,29.1269,28.5329,28.9565,1016421.6498907
2007-02-20,28.7732,28.9565,28.5329,28.7097,1836354.8731305
2007-02-21,28.6526,29.4679,28.6526,29.4679,1798082.8472213
2007-02-22,29.5305,29.8661,29.4988,29.8661,1913926.5690904
2007-02-23,29.4416,29.6512,29.0444,29.6512,1932150.7132629
2007-02-26,29.6139,29.6512,29.0444,29.0771,1379272.6520864
2007-02-27,28.8304,28.8621,26.8913,27.3775,4964296.3464768
2007-02-28,27.1942,28.035,26.9222,27.0111,7181697.6977913
2007-03-01,27.3149,27.4854,26.437,26.5948,5036406.7533462
2007-03-02,26.6002,27.4981,26.6002,27.3775,2142559.7485887
2007-03-05,26.5875,26.6891,25.8048,26.4488,3767137.2319091
2007-03-06,26.4941,27.4346,26.4941,26.7082,2223932.1842002
2007-03-07,26.7762,27.118,25.8873,25.8873,2555361.7538884
2007-03-08,26.3989,26.8913,26.2846,26.8469,1594149.5136577
2007-03-09,26.8977,27.3466,26.4052,26.8913,2834071.6354521
2007-03-12,27.1626,27.4473,26.8913,26.8913,1813509.6381892
2007-03-13,26.8278,27.0111,26.2592,26.4805,1547635.3847905
2007-03-14,26.096,27.2577,25.9191,27.2577,2580433.1835952
2007-03-15,27.1626,27.3775,26.8913,27.0746,2527520.5365387
2007-03-16,27.0682,27.3394,26.7453,27.0111,2304074.093136
2007-03-19,27.2577,27.9135,27.0237,27.9135,1410797.731106
2007-03-20,27.6486,27.8899,27.3965,27.529,1275937.079509
2007-03-21,27.4346,28.8304,27.4083,28.8304,3909114.2089229
2007-03-22,29.4988,29.7463,29.2593,29.2657,5106540.1581282
2007-03-23,29.1333,29.2657,28.9565,29.1333,1231695.455551
2007-03-26,29.0135,29.1333,28.4386,28.5274,1940518.5151824
2007-03-27,28.6345,28.8304,28.5773,28.7415,1516652.7960258
2007-03-28,28.5274,28.5891,28.2618,28.2618,3669219.9461458
2007-03-29,28.2871,29.2593,28.2744,29.1958,1676451.4600109
2007-03-30,29.2031,29.5632,29.1958,29.272,2487111.6282839
2007-04-02,28.5329,29.1333,28.5329,28.5329,698396.66156175
2007-04-03,28.5964,29.0063,28.2998,29.0063,1505887.8928581
2007-04-04,29.0444,29.1333,28.7161,29.0063,1586646.1677542
2007-04-05,28.8304,29.0771,28.5392,29.0771,1221926.220473
2007-04-10,28.7161,29.1333,28.6091,29.0444,2288967.0626842
2007-04-11,28.7097,29.2593,28.7097,29.1269,2102376.8779401
2007-04-12,28.7161,29.0135,28.5592,28.7351,2192457.8258141
2007-04-13,28.8938,29.1269,28.483,28.6526,2675865.1583127
2007-04-16,28.8812,28.9565,28.571,28.9565,2862328.5414728
2007-04-17,28.8304,28.9565,28.7097,28.9565,2318681.6356092
2007-04-18,28.6091,29.0952,28.6091,28.8938,1646311.2748127
2007-04-19,28.5891,29.0135,28.5592,29.0135,802458.86234643
2007-04-20,29.0135,29.6139,28.8548,29.5876,2819246.8763525
2007-04-23,29.4679,29.8524,29.2158,29.7463,2374964.9995544
2007-04-24,29.7463,29.7463,29.2657,29.6893,1193210.6235052
2007-04-25,29.5305,30.2261,29.5305,30.0483,2081560.4683423
2007-04-26,30.1055,30.8074,30.1055,30.7748,4096837.8895654
2007-04-27,30.7748,30.9897,30.4728,30.9581,1954888.9938247
2007-04-30,30.4728,30.8637,30.2569,30.8637,947925.63947562
2007-05-02,30.6551,30.744,30.4093,30.5608,961417.32800992
2007-05-04,30.5925,31.5638,30.5925,31.5638,1978266.7954187
2007-05-07,31.2609,31.6273,31.016,31.318,1217132.0179765
2007-05-08,30.9581,31.1984,30.6551,30.9581,937869.72255565
2007-05-09,30.6233,30.9581,30.3522,30.5608,1568212.5253125
2007-05-10,30.4093,30.8945,30.1445,30.8945,1320861.2267755
2007-05-11,30.3522,30.6551,29.8153,30.6551,2295564.0529179
2007-05-14,30.3522,30.8383,30.188,30.6551,1705861.7091344
2007-05-15,30.6551,31.1421,30.6233,31.0787,2349830.7203668
2007-05-16,30.7113,31.0469,30.6551,30.7748,2961355.0654402
2007-05-17,30.6868,32.1071,30.6868,31.1094,1521559.4660141
2007-05-18,30.9581,31.6273,30.744,31.5965,1120139.832465
2007-05-21,31.1421,31.6273,31.1421,31.5638,2346429.130049
2007-05-22,31.5965,33.3831,31.5965,33.2943,3133236.2664438
2007-05-23,33.0803,33.2009,32.1071,32.1706,1555813.5356453
2007-05-24,31.7788,32.3229,31.5638,32.1706,1850086.9333631
2007-05-25,32.1071,32.1071,30.9272,31.3815,1631597.8805824
2007-05-28,31.5022,31.8677,31.2609,31.8051,440427.10864543
2007-05-29,31.4695,32.7455,31.4451,32.5379,732198.65598047
2007-05-30,31.8051,32.1398,31.5638,32.1398,1023500.4861436
2007-05-31,32.4744,33.1119,32.2595,32.3229,2408764.7887281
2007-06-01,32.2023,33.8693,32.2023,33.8693,1861683.2138727
2007-06-04,33.2009,33.686,32.8408,33.4475,934593.83119937
2007-06-05,33.3831,33.5038,32.7764,33.3831,971908.78080526
2007-06-06,32.809,33.0485,31.5638,31.8677,2210955.420359
2007-06-08,31.7788,31.8677,31.1094,31.1984,2854863.7873556
2007-06-11,31.5965,32.2341,31.2609,31.2609,1400576.4208157
2007-06-12,31.2609,31.8051,31.2609,31.3498,1721095.5411702
2007-06-13,31.318,32.2023,31.2609,32.2023,1205541.2505793
2007-06-14,32.2341,32.9596,32.1706,32.1706,1800576.9792468
2007-06-15,32.1706,33.3831,32.1706,33.3514,3299711.3094805
2007-06-18,33.0803,33.3514,32.8408,32.9288,738051.37604749
2007-06-19,33.0231,33.3831,32.6576,33.0803,1116122.9788093
2007-06-20,33.3514,33.5663,32.7202,32.7202,1359588.6357645
2007-06-21,32.8408,33.2943,32.7764,32.8408,956114.81655508
2007-06-22,33.0485,33.6616,32.9596,33.6616,588558.9242829
2007-06-25,33.1119,33.3831,32.7764,33.2634,1135531.3395139
2007-06-26,32.809,33.5981,32.7764,33.4783,1507428.2564477
2007-06-27,32.897,33.4783,32.809,32.9596,891294.94945262
2007-06-28,32.9923,33.9899,32.9923,33.9899,3394805.8817224
2007-06-29,33.8693,33.8693,33.1119,33.326,1304801.5305102
2007-07-02,33.2317,33.2317,32.3538,33.0803,1072109.5977025
2007-07-03,33.3514,33.9645,33.2009,33.686,1076764.8697678
2007-07-04,33.6616,33.9899,33.4475,33.9337,834109.64032756
2007-07-05,33.7187,33.8693,33.0803,33.3514,880611.64034761
2007-07-06,33.2634,34.6274,33.2634,34.5966,2605535.4867312
2007-07-09,34.0534,34.7789,33.7495,33.8131,1150600.8808017
2007-07-10,33.686,33.686,33.0803,33.6298,1895452.1296174
2007-07-11,33.3514,34.4751,33.2943,34.2674,1589834.9519354
2007-07-12,34.0851,34.3889,33.686,34.2674,1032354.544572
2007-07-13,34.4751,34.7218,34.3563,34.3889,2618317.0863952
2007-07-16,34.2928,34.5966,34.2048,34.5712,1416090.3189586
2007-07-17,34.3245,34.9058,34.0534,34.5394,930334.40060048
2007-07-18,34.7218,34.8496,34.4751,34.6909,1701612.2021377
2007-07-19,34.6601,35.2151,34.6029,35.2151,2509333.8815301
2007-07-20,35.032,35.4681,34.9123,35.0636,1061586.1688555
2007-07-23,34.9685,36.6109,34.9685,36.2381,1705481.3043825
2007-07-24,35.8345,36.5791,35.8345,36.1438,1742152.3224663
2007-07-25,35.9597,35.9597,35.1263,35.801,1362068.433698
2007-07-26,35.5879,36.2055,34.3563,34.6338,2329328.5581727
2007-07-27,34.4125,35.0636,33.8892,33.9835,1814171.2116708
2007-07-30,34.0461,34.5068,34.0461,34.2293,1045802.1282076
2007-07-31,34.7218,36.4531,34.6338,36.4531,1837782.7692283
2007-08-01,34.8496,35.5879,34.2928,35.2151,2484419.0242139
2007-08-02,35.2777,35.6822,33.9835,34.1667,1501568.9206458
2007-08-03,34.6029,34.6909,33.2371,33.2371,1316536.7414509
2007-08-06,32.809,33.4911,32.3728,32.3728,1127718.1566964
2007-08-07,32.8408,33.8575,32.8408,33.3333,1226032.3865487
2007-08-08,33.0548,33.1184,32.2531,32.5624,2430982.6314844
2007-08-09,32.6512,32.9351,31.6663,32.595,1197832.8168965
2007-08-10,32.0074,32.0074,31.2047,31.6345,2001075.6438186
2007-08-13,31.6663,32.7764,31.6345,32.7455,1905444.0944341
2007-08-14,32.4363,32.7139,31.9439,32.127,1545320.9802275
2007-08-16,30.6179,31.6029,29.916,29.916,3592685.8179295
2007-08-17,29.9658,31.7597,29.038,31.016,3323091.3163194
2007-08-20,31.6029,31.6345,30.8637,31.0469,1316542.2545633
2007-08-21,31.016,31.5394,30.3712,30.3712,2300341.7160774
2007-08-22,30.9272,32.4363,30.8945,32.4363,3584834.0433257
2007-08-23,32.7455,32.9923,32.1896,32.4363,2091250.3146025
2007-08-24,32.3483,32.683,31.9439,32.683,1065321.8537815
2007-08-27,32.683,32.9596,32.4989,32.7455,991985.33072619
2007-08-28,32.2839,33.2371,32.2839,32.683,1374878.7015463
2007-08-29,32.2839,33.2371,32.2531,33.2371,1234974.6547747
2007-08-30,33.4276,33.6752,31.3879,32.127,2185614.9507697
2007-08-31,32.809,33.4276,32.4671,33.15,1959891.5919679
2007-09-03,32.7764,33.0866,32.7455,32.9043,883205.0083954
2007-09-04,32.7455,33.2371,32.3166,33.2371,724566.30324801
2007-09-05,32.8726,33.0231,32.3728,32.4363,1370955.5708005
2007-09-06,32.4363,32.9351,31.9746,31.9746,3096125.3019947
2007-09-07,31.9746,32.5315,31.2609,31.5076,2151155.7933593
2007-09-10,31.4822,31.6029,30.705,30.705,1658272.5233596
2007-09-11,30.832,31.4822,30.832,31.1721,1184182.3507266
2007-09-12,31.1421,32.3728,31.1421,32.2839,1412366.7628798
2007-09-13,32.1896,33.2371,31.8486,32.809,2331715.7358187
2007-09-14,32.809,33.0548,32.4363,32.4363,2237334.5603145
2007-09-17,32.1896,33.0548,32.1896,33.0548,1334817.1193694
2007-09-18,33.0231,33.3968,32.8726,33.2371,1460915.2302029
2007-09-19,34.0724,34.8805,34.0724,34.8805,2652948.2529109
2007-09-20,34.4751,35.0636,34.4751,34.9685,1336279.1967636
2007-09-21,34.7852,35.2151,34.2928,34.3563,3717650.4328646
2007-09-24,34.262,34.7536,33.9835,33.9835,1182665.1422088
2007-09-25,33.7369,33.9209,33.0866,33.3333,1502374.9376709
2007-09-26,33.4276,33.9835,33.4276,33.6752,1678655.602327
2007-09-27,33.9835,34.7218,33.794,33.794,2618439.4774893
2007-09-28,33.8575,34.5394,33.794,34.1033,1407266.0313369
2007-10-01,33.9835,34.2293,33.3015,34.0724,938299.74531867
2007-10-02,34.4125,35.0002,34.4125,34.7852,4548524.9788673
2007-10-03,34.6029,34.6029,34.1667,34.4751,2184172.7205799
2007-10-04,34.0461,34.2928,33.7685,33.9209,3706101.5651212
2007-10-05,33.9835,34.2293,33.7685,34.0143,2960029.7132321
2007-10-08,33.9509,34.0461,33.4911,33.9835,1262600.8607429
2007-10-09,33.7051,34.7852,33.7051,34.5068,4513651.2354084
2007-10-10,34.5394,35.2469,34.4451,34.6909,4166662.560056
2007-10-11,34.9685,35.1897,34.5394,34.9123,1651869.5946804
2007-10-12,34.6029,35.2151,34.4125,34.5394,2619270.8548312
2007-10-15,34.6338,34.8805,34.4751,34.6029,1632948.5931073
2007-10-16,34.0724,34.2928,33.4911,33.4911,2019349.4060022
2007-10-17,33.6752,34.0724,33.5791,33.9835,2293660.9265359
2007-10-18,33.9209,33.9509,32.8726,33.0866,2029547.5612207
2007-10-19,33.1184,33.7369,33.0866,33.7051,1791569.6562952
2007-10-22,33.0548,33.9509,32.7455,33.8248,1303289.8351048
2007-10-23,33.8575,34.9123,33.794,34.9123,3244078.4927922
2007-10-24,34.5394,34.6029,34.1976,34.2928,2186419.8651723
2007-10-25,34.4751,34.9123,33.9509,34.7218,2158978.8997789
2007-10-26,34.4751,34.8805,33.9835,34.3817,1325429.3916658
2007-10-29,34.6909,35.0002,34.4125,34.6029,1152430.1314783
2007-10-30,34.4751,34.7536,34.3563,34.7536,649358.62986232
2007-10-31,34.3245,34.8805,34.1033,34.2928,1090159.5275248
2007-11-02,33.9835,34.2928,33.5791,33.6752,1426801.1936254
2007-11-05,33.6752,33.7369,33.2371,33.7369,1689944.2511676
2007-11-06,33.6752,34.4751,33.6425,33.9835,1786643.1391024
2007-11-07,34.0143,34.3817,33.15,33.2707,3155391.2597193
2007-11-08,32.7455,33.0231,32.2531,32.5624,2502219.7613582
2007-11-09,33.5464,33.6752,32.0074,33.1184,8138796.053589
2007-11-12,32.4363,32.7455,32.3166,32.3166,1913033.4448903
2007-11-13,32.3166,33.6752,32.2531,33.2371,2009516.218821
2007-11-14,33.5155,33.5464,32.127,32.127,3174043.2214099
2007-11-15,32.2839,32.809,31.6029,32.127,2911520.9403179
2007-11-16,32.0382,32.2839,31.3879,31.8178,3617909.4095371
2007-11-19,32.0074,32.3728,31.5702,31.8803,2280902.4819437
2007-11-20,31.7597,32.3728,31.4196,32.2531,2263289.1906192
2007-11-21,31.6962,32.127,31.6345,31.7597,2992670.6461906
2007-11-22,31.8803,32.3166,31.4505,32.127,3984722.134265
2007-11-23,32.127,32.2204,31.913,32.0074,1287129.8001948
2007-11-26,32.1579,32.2531,31.5076,31.8178,2785120.7109278
2007-11-27,31.5076,31.5076,30.832,31.1094,2393570.6511013
